bookkeeping	category	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	macroareas	markup_description	name	newick	pk
FALSE	Spoken L1 Language	0	0	0				cas	mose1249	"{""links"": [{""url"": ""http://crubadan.org/languages/cas"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2428"", ""label"": ""Moset\u00e9n""}, {""url"": ""https://phoible.org/languages/mose1249"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mos"", ""label"": ""Moset\u00e9n""}, {""url"": ""https://www.wikidata.org/entity/Q25395221"", ""label"": null}], ""meds"": [[""90693"", ""long_grammar"", 2004, 535, ""Jeanette Sakel 2004""], [""90694"", ""long_grammar"", 2003, 408, ""Jeanette Sakel 2003""], [""122669"", ""long_grammar"", 2002, 386, ""Sakel, Jeanette 2002""], [""147199"", ""grammar"", 1999, 184, ""Wayne Gill and Ruth Gill 1999""], [""88570"", ""grammar_sketch"", 1917, 254, ""Benigno Bibolotti 1917""], [""137262"", ""grammar_sketch"", 1901, 124, ""Samuel A. Lafone Quevedo 1901, 1901, 1902, 1902, 1902, 1902, 1903, 1903, 1903, 1903""], [""85745"", ""grammar_sketch"", 1889, 10, ""Lucien Adam 1889""], [""26219"", ""phonology_or_text"", 1870, 6, ""Marietti, Petro 1870""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""], [""147291"", ""wordlist_or_less"", 1677, 0, ""Rosario, Francisco del 1677""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-14.64448	language	-67.83756	South America		MosetÃ©n-ChimanÃ©	'MosetÃ©n-ChimanÃ© [mose1249][cas]-l-':1	344
FALSE	Spoken L1 Language	0	0	0				mzp	movi1243	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/1853"", ""label"": ""Movima""}, {""url"": ""https://www.wikidata.org/entity/Q1659701"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Movima_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/movi1243"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mov"", ""label"": ""Movima""}], ""meds"": [[""106143"", ""long_grammar"", 2006, 614, ""Katharina Haude 2006""], [""39542"", ""grammar_sketch"", 1965, 92, ""Judy, Robert A. and Judy, Judith 1965""], [""146350"", ""grammar_sketch"", 1919, 29, ""de Cr\u00e9qui-Montfort, Georges and Paul Rivet 1919""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""], [""113070"", ""wordlist_or_less"", 1787, 4, ""Lorenzo Hervas 1787""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-13.8115	language	-65.6348	South America		Movima	'Movima [movi1243][mzp]-l-':1	127
FALSE	Spoken L1 Language	2	0	0				akc	mpur1239	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10731"", ""label"": ""Mpur""}, {""url"": ""https://www.wikidata.org/entity/Q3327139"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mpur_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_mpu"", ""label"": ""Mpur""}], ""meds"": [[""151969"", ""grammar_sketch"", 2002, 63, ""Cecilia Od\u00e9 2002""], [""94842"", ""grammar_sketch"", 1985, 24, ""Jelle Miedema and F. I. Welling 1985""], [""126784"", ""wordlist_or_less"", 1882, 3, ""von der Gabelentz, Georg and Meyer, Adolf Bernard 1882""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""109606"", ""wordlist_or_less"", 1855, 1, ""Fabritius, G. J. 1855""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-0.7489	language	133.166	Papunesia		Mpur	"('Ajiw [ajiw1238]':1,'Sirir [siri1272]':1)'Mpur [mpur1239][akc]-l-':1"	72
FALSE	Spoken L1 Language	0	0	0				myr	muni1258	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2980"", ""label"": ""Munichi""}, {""url"": ""https://www.wikidata.org/entity/Q3915654"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Munichi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/muni1258"", ""label"": null}], ""meds"": [[""67143"", ""grammar_sketch"", 1996, 103, ""Gibson, Michael Luke 1996""], [""132589"", ""grammar_sketch"", 1988, 0, ""Michael Gibson 1988""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-5.7441796	language	-76.426712	South America		Muniche	'Muniche [muni1258][myr]-l-':1	52
FALSE	Spoken L1 Language	0	0	0				NOCODE_Mure	mure1235	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q16910269"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mure_language"", ""label"": null}], ""meds"": [[""46214"", ""wordlist_or_less"", 1800, 103, ""Lorenzo Herv\u00e1s 1800""], [""96331"", ""wordlist_or_less"", 1770, 19, ""Cosme Bueno 1770""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Mure"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Mure, an extinct Bolivian language of uncertain affiliation attested only with the Pater Noster in **hh:h:Teza:Americane** and a few sporadic mentions (**hh:hv:Hervas:Americanas**:251, **hh:h:Bueno:Obispado-Santa-Cruz**), is missing from E16/E17/E18/E19/E20/E21/E22/E23. It is not to be confused with the more well-known Chapacuran Bolivian language called Mor\u00e9 or Itene [ite] (**hh:g:Angenot-de-Lima:More**). See also: Itene [ite].""}, ""iso_retirement"": null}"	-13.636709	language	-62.2020909	South America		Mure	'Mure [mure1235]-l-':1	246
FALSE	Spoken L1 Language	6	0	0				nrb	nara1262	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q36179"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Nara_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/nara1262"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_nar"", ""label"": ""Nara (in Ethiopia)""}], ""meds"": [[""85030"", ""grammar"", 1874, 214, ""Reinisch, Leo 1874""], [""77420"", ""grammar"", 1814, 0, ""Salt, Henry 1814""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	15.3251	language	37.499	Africa		Nara	"(('Higir [higi1240]':1,'Mogareb [moga1248]':1)'Eastern Nara [east2795]':1,('Koyta [koyt1238]':1,'Santora [sant1412]':1)'Western Nara [west2879]':1)'Nara [nara1262][nrb]-l-':1"	143
FALSE	Spoken L1 Language	0	0	0				ncz	natc1249	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10858"", ""label"": ""Natchez""}, {""url"": ""https://www.wikidata.org/entity/Q3111838"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Natchez_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_nat"", ""label"": ""Natchez""}], ""meds"": [[""93625"", ""grammar_sketch"", 2005, 69, ""Geoffrey Kimball 2005""], [""55337"", ""grammar_sketch"", 1991, 0, ""Swanton, John R. 1991""], [""552653"", ""phonology_or_text"", 1979, 76, ""van Tuyl, Charles D. 1979""], [""63952"", ""wordlist_or_less"", 1873, 17, ""Daniel G. Brinton 1873""], [""27878"", ""wordlist_or_less"", 1836, 5, ""Albert Gallatin 1836""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	31.75	language	-91.33	North America		Natchez	'Natchez [natc1249][ncz]-l-':1	160
FALSE	Spoken L1 Language	0	0	0				nll	niha1238	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4879"", ""label"": ""Nihali""}, {""url"": ""https://www.wikidata.org/entity/Q33904"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Nihali_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_nah"", ""label"": ""Nahali""}], ""meds"": [[""326395"", ""long_grammar"", 2014, 344, ""K. S. Nagaraja 2014""], [""56757"", ""wordlist_or_less"", 1962, 38, ""F. B. J. Kuiper 1962""], [""117539"", ""wordlist_or_less"", 1957, 14, ""Sudhibhushan Bhattacharya 1957""], [""304344"", ""wordlist_or_less"", 1906, 3, ""George A. Grierson 1906""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	21.1886	language	76.3318	Eurasia		Nihali	'Nihali [niha1238][nll]-l-':1	110
FALSE	Spoken L1 Language	0	0	0				bhf	odia1239	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/3910"", ""label"": ""Busa""}, {""url"": ""https://www.wikidata.org/entity/Q56690"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Busa_language_(Papuan)"", ""label"": null}], ""meds"": [[""109325"", ""wordlist_or_less"", 1975, 1, ""Conrad, Robert J. and T. Wayne Dye 1975""], [""108516"", ""wordlist_or_less"", 1973, 1, ""Laycock, Donald C. 1973""], [""24303"", ""wordlist_or_less"", 1964, 1, ""Richard Loving and Jack Bass 1964""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.82276	language	141.336	Papunesia		Odiai	'Odiai [odia1239][bhf]-l-':1	18
FALSE	Spoken L1 Language	0	0	0				omu	omur1241	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q1957612"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Omurano_language"", ""label"": null}], ""meds"": [[""477387"", ""wordlist_or_less"", 2011, 19, ""Zachary J. O'Hagan 2011""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.816667	language	-75.4	South America		Omurano	'Omurano [omur1241][omu]-l-':1	133
FALSE	Spoken L1 Language	0	0	0				bxe	bira1253	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4002"", ""label"": ""Ongota""}, {""url"": ""https://www.wikidata.org/entity/Q36344"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Ongota_language"", ""label"": null}], ""meds"": [[""113295"", ""grammar_sketch"", 2006, 107, ""Fleming, Harold 2006""], [""10915"", ""grammar_sketch"", 2000, 77, ""Sav\u00e0, Graziano and Tosco, Mauro 2000""], [""28433"", ""grammar_sketch"", 1992, 45, ""Fleming, Harold C. and Yilma, Aklilu and Mitiku, Ayyalew and Hayward, Richard and Miyawaki, Yukio and Mikesh, Pavel and Seelig, J. Michael 1992-1993""], [""106834"", ""wordlist_or_less"", 1990, 3, ""Fleming, Harold C. 1990""], [""56059"", ""wordlist_or_less"", 1983, 1, ""Bender, Lionel M. 1983""], [""83655"", ""wordlist_or_less"", 1847, 2, ""Latham, Robert Gordon 1847""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	5.29807	language	37.025	Africa		Ongota	'Ongota [bira1253][bxe]-l-':1	134
FALSE	Spoken L1 Language	0	0	0				oti	otii1244	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q3357881"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Oti_language"", ""label"": null}], ""meds"": [[""147305"", ""wordlist_or_less"", 1908, 58, ""Borba, Telem\u00e2co 1908""], [""9074"", ""wordlist_or_less"", 1907, 28, ""von Ihering, Hermann 1907""], [""134648"", ""wordlist_or_less"", 1892, 28, ""Quadros, Francisco R. Ewerton 1892""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-24.3153231	language	-50.5580261	South America		Oti	'Oti [otii1244][oti]-l-':1	243
FALSE	Spoken L1 Language	0	0	0				NOCODE_Oyster-Bay-Big-River-Little-Swanport	oyst1235	"{""links"": [], ""meds"": [[""313521"", ""wordlist_or_less"", 1878, 434, ""Scott, Thomas 1878""], [""4780"", ""wordlist_or_less"", 1855, 25, ""Milligan, Joseph 1855""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Oyster-Bay-Big-River-Little-Swanport"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""The long extinct and poorly attested Tasmanian languages are missing altogether from E16/E17/E18/E19/E20/E21/E22/E23.  The exact number of languages in evidence is uncertain but a tradition of scholarship\n(**hh:hv:Bowern:Tasmanian**, **hh:hb:Jones:Tasmanian**, **hh:hv:CrowleyDixon:Tasmanian**, **hh:hvw:Schmidt:Tasmanischen**, **hh:hv:BowernLau:Tasmanian**)\nrecognizes some seven languages which may be divided up as Western Coastal Tasmanian, the Northeastern Tasmanian dialect chain, Oyster Bay-Big River-Little Swanport, Port Sorell, South-Eastern Tasmanian Hinterland, Bruny Island and Ben Lomond-Cape Portland,""}, ""iso_retirement"": null}"	-42.307378	language	147.50061	Australia		Oyster Bay-Big River-Little Swanport	'Oyster Bay-Big River-Little Swanport [oyst1235]-l-':1	248
FALSE	Spoken L1 Language	2	0	0				pbb	paez1247	"{""links"": [{""url"": ""http://crubadan.org/languages/pbb"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2964"", ""label"": ""Paez""}, {""url"": ""https://en.wikipedia.org/wiki/P%C3%A1ez_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/paez1247"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_pae"", ""label"": ""P\u00e1ez""}, {""url"": ""https://www.wikidata.org/entity/Q33677"", ""label"": null}], ""meds"": [[""303220"", ""long_grammar"", 1998, 528, ""Rojas Curieux, Tulio Enrique 1998""], [""65253"", ""long_grammar"", 1989, 339, ""Ingrid Jung 1989""], [""60964"", ""grammar"", 1986, 178, ""Slocum, Marianna C. 1986""], [""142604"", ""grammar"", 1972, 96, ""Slocum, Marianna C. 1972""], [""116725"", ""grammar"", 1971, 0, ""Castillo C\u00e1rdenas, Gonzalo 1971""], [""140514"", ""grammar_sketch"", 1877, 147, ""Eujenio del Castillo i Orosco 1877""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	2.61516	language	-76.31254	South America		PÃ¡ez	"('Paniquita [pani1260]':1,'Pitayo [pita1247]':1)'PÃ¡ez [paez1247][pbb]-l-':1"	223
FALSE	Spoken L1 Language	0	0	0				paz	pank1250	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q7131310"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Pankarar%C3%BA_language"", ""label"": null}], ""meds"": [[""33097"", ""wordlist_or_less"", 1955, 1, ""Loukotka, \u010cestm\u00edr 1955""], [""47073"", ""wordlist_or_less"", 1933, 4, ""de Menezes, Hildebrando 1933-1935""], [""59499"", ""wordlist_or_less"", 1857, 160, ""Alencastre, Jos\u00e9 Martins Pereira d' 1857""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-8.99999	language	-37.0167	South America		PankararÃº	'PankararÃº [pank1250][paz]-l-':1	150
FALSE	Spoken L1 Language	0	0	0				ppe	papi1255	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2645"", ""label"": ""Papi""}, {""url"": ""https://www.wikidata.org/entity/Q7132809"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Papi_language"", ""label"": null}], ""meds"": [[""109325"", ""wordlist_or_less"", 1975, 1, ""Conrad, Robert J. and T. Wayne Dye 1975""], [""108516"", ""wordlist_or_less"", 1973, 1, ""Laycock, Donald C. 1973""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.4725	language	142.011	Papunesia		Papi	'Papi [papi1255][ppe]-l-':1	315
FALSE	Spoken L1 Language	2	0	0				pwa	pawa1255	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10740"", ""label"": ""Pawaia ""}, {""url"": ""https://www.wikidata.org/entity/Q7156099"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Pawaia_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_paw"", ""label"": ""Pawaian""}], ""meds"": [[""150688"", ""grammar_sketch"", 1965, 78, ""Trefry, David 1965""], [""325879"", ""wordlist_or_less"", 1921, 1, ""Loo N. Brown 1921""], [""321271"", ""wordlist_or_less"", 1920, 1, ""Murray, George H. 1920""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-6.88021	language	145.081	Papunesia		Pawaia	"('Aurama [aura1242]':1,'Hauruha [haur1243]':1)'Pawaia [pawa1255][pwa]-l-':1"	126
FALSE	Spoken L1 Language	0	0	0				NOCODE_Payagua	paya1236	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q7156643"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Payagua_language"", ""label"": null}], ""meds"": [[""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Payagua"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Payagua, a poorly attested extinct language isolate of Paraguay, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:w:LafoneQuevedo:Payagua**, **hh:hew:Pena:Chaco**, **hh:w:Boggiani:Payagua**, **hh:ew:Mansfield:Payagwas**, **hh:ew:Schmidt:Payagua**, **hh:w:Parodi:Payaguas**).""}, ""iso_retirement"": null}"	-20.212233	language	-58.158622	South America		Payagua	'Payagua [paya1236]-l-':1	276
FALSE	Spoken L1 Language	2	0	0				ata	pele1245	"{""links"": [{""url"": ""http://crubadan.org/languages/ata"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/10807"", ""label"": ""Pele-Ata""}, {""url"": ""https://en.wikipedia.org/wiki/Ata_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56511"", ""label"": null}], ""meds"": [[""164550"", ""phonology_or_text"", 1996, 117, ""Author Unknown 1996""], [""310537"", ""wordlist_or_less"", 1956, 0, ""George W. Grace 1956""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-5.58045	language	151.05	Papunesia		Pele-Ata	"('Ata {New Britain} [ataa1241]':1,'Pele {New Britain} [pele1246]':1)'Pele-Ata [pele1245][ata]-l-':1"	101
FALSE	Spoken L1 Language	1	0	0				myp	pira1253	"{""links"": [{""url"": ""http://crubadan.org/languages/myp"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2952"", ""label"": ""Pirah\u00e3""}, {""url"": ""https://en.wikipedia.org/wiki/Pirah%C3%A3_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/pira1253"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_prh"", ""label"": ""Pirah\u00e3""}, {""url"": ""https://www.wikidata.org/entity/Q33825"", ""label"": null}], ""meds"": [[""52051"", ""long_grammar"", 1983, 431, ""Everett, Daniel Leonard 1983""], [""159908"", ""phonology_or_text"", 1967, 5, ""Heinrichs, Arlo 1967""], [""314146"", ""wordlist_or_less"", 1961, 29, ""Heinrichs, Arlo 1961""], [""83419"", ""wordlist_or_less"", 1938, 8, ""Gondim, Joaquim 1938""], [""67885"", ""wordlist_or_less"", 1925, 3, ""Curt Nimuendaj\u00fa 1925""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""108911"", ""wordlist_or_less"", 1848, 48, ""de Souza, Andr\u00e9 Fernandes 1848""], [""82161"", ""wordlist_or_less"", 1825, 0, ""Sampaio, Francisco Xavier Ribeiro de 1825""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-6.77713	language	-61.8167	South America		PirahÃ£	('MÃºra [mura1273]':1)'PirahÃ£ [pira1253][myp]-l-':1	412
FALSE	Spoken L1 Language	0	0	0				pue	puel1244	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2899"", ""label"": ""G\u00fcn\u00fcna-K\u00fcne""}, {""url"": ""https://www.wikidata.org/entity/Q33660"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Puelche_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/puel1244"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_gku"", ""label"": ""G\u00fcn\u00fcna K\u00fcne""}], ""meds"": [[""110200"", ""grammar_sketch"", 1983, 168, ""Rodolfo M. Casamiquela 1983""], [""74784"", ""phonology_or_text"", 1968, 29, ""Gerzenstein, Ana 1968""], [""302128"", ""wordlist_or_less"", 1863, 71, ""Cox, Guillermo E. 1863""], [""130432"", ""wordlist_or_less"", 1846, 13, ""Horatio Hale 1846""], [""121928"", ""wordlist_or_less"", 1839, 0, ""d'Orbigny, Alcide Dessalines 1839""], [""17358"", ""wordlist_or_less"", 1834, 8, ""Anonymous 1834""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-42.223	language	-68.666	South America		Puelche	'Puelche [puel1244][pue]-l-':1	83
FALSE	Spoken L1 Language	0	0	0				pui	puin1248	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2767"", ""label"": ""Puinave""}, {""url"": ""https://www.wikidata.org/entity/Q3027918"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Puinave_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/puin1248"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_pui"", ""label"": ""Puinave""}], ""meds"": [[""24782"", ""long_grammar"", 2008, 496, ""Higuita, Jes\u00fas Mario Gir\u00f3n 2008""], [""10463"", ""grammar_sketch"", 1995, 272, ""Gir\u00f3n Higuita, Jes\u00fas Mario 1995""], [""147147"", ""phonology_or_text"", 1954, 12, ""Caudmont, Jean 1954""], [""149475"", ""wordlist_or_less"", 1882, 17, ""Jules Crevaux and P. Sagot and Adam, Lucien 1882""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	3.92974	language	-67.6886	South America		Puinave	'Puinave [puin1248][pui]-l-':1	374
FALSE	Spoken L1 Language	0	0	0				yae	pume1238	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/1644"", ""label"": ""Yaruro""}, {""url"": ""https://www.wikidata.org/entity/Q3121835"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Yaruro_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/pume1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yrr"", ""label"": ""Yaruro""}], ""meds"": [[""548347"", ""grammar_sketch"", 2016, 183, ""Guerreiro de Pirela, Yandira Coromoto 2016""], [""33187"", ""grammar_sketch"", 1966, 127, ""Esteban Emilio Mosonyi 1966""], [""74576"", ""grammar_sketch"", 1939, 65, ""Victor Petrullo 1939""], [""42059"", ""grammar_sketch"", 1799, 12, ""Herv\u00e1s y Panduro, Lorenzo 1971 [1799]""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	7.10677	language	-67.5996	South America		PumÃ©	'PumÃ© [pume1238][yae]-l-':1	82
FALSE	Spoken L1 Language	0	0	0				puq	puqu1242	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q1207739"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Puquina_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_puq"", ""label"": ""Puquina""}], ""meds"": [[""572549"", ""grammar_sketch"", 1607, 232, ""Hieronymus, Ludovicus 1607""]], ""ethnologue_comment"": {""isohid"": ""puq"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Puquina, the extinct third language of the Incas, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:hvs:Torero:Andes**, **hh:s:AdelaarvandeKerke:Puquina**). Some Puquina lexicon survives in Callawalla [caw] (**hh:ld:Muysken:Callahuaya**). See also: Callawalla [caw].""}, ""iso_retirement"": null}"	-15.8992	language	-69.9611	South America		Puquina	'Puquina [puqu1242][puq]-l-':1	173
FALSE	Spoken L1 Language	1	0	0				iar	pura1257	"{""links"": [{""url"": ""http://crubadan.org/languages/iar"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/10742"", ""label"": ""Purari""}, {""url"": ""https://en.wikipedia.org/wiki/Purari_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3499934"", ""label"": null}], ""meds"": [[""311447"", ""grammar_sketch"", 1977, 90, ""T. Kairi and John Kolia 1977""], [""156769"", ""grammar_sketch"", 1913, 19, ""John H. Holmes 1913""], [""61766"", ""wordlist_or_less"", 1890, 81, ""Theodore F. Bevan 1890""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-7.59133	language	145.036	Papunesia		Purari	('Iai [iaii1238]':1)'Purari [pura1257][iar]-l-':1	338
FALSE	Spoken L1 Language	0	0	0				pby	pyuu1245	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/4950"", ""label"": ""Pyu""}, {""url"": ""https://www.wikidata.org/entity/Q2567925"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Pyu_language_(Papuan)"", ""label"": null}], ""meds"": [[""98517"", ""wordlist_or_less"", 1972, 4, ""Don Laycock 1972""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.45003	language	141.018	Papunesia		Pyu	'Pyu [pyuu1245][pby]-l-':1	81
FALSE	Spoken L1 Language	0	0	0				NOCODE_Ramanos	rama1271	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q16902824"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Ramanos_language"", ""label"": null}], ""meds"": [[""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Ramanos"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Ramanos, an extinct seemingly isolated Bolivian language of Bolivia attested only with the minuscule wordlist in **hh:w:PalauSaiz:Moxos**, is missing from E16/E17/E18/E19/E20/E21/E22/E23.""}, ""iso_retirement"": null}"	-14.3019482	language	-67.3590894	South America		Ramanos	'Ramanos [rama1271]-l-':1	14
FALSE	Spoken L1 Language	0	0	0				sln	sali1253	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q1568938"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Salinan_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sal"", ""label"": ""Salinan""}], ""meds"": [[""100011"", ""grammar"", 1987, 253, ""Katherine Turner 1987""], [""78597"", ""grammar"", 1918, 154, ""J. A. Mason 1918""], [""57711"", ""grammar_sketch"", 1904, 7, ""Alfred L. Kroeber 1904""], [""307400"", ""wordlist_or_less"", 1861, 89, ""Sitjar, Buenaventura 1861""], [""130432"", ""wordlist_or_less"", 1846, 13, ""Horatio Hale 1846""], [""162143"", ""wordlist_or_less"", 1841, 2, ""John Scouler 1841""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	37.6646	language	-121.718	North America		Salinan	'Salinan [sali1253][sln]-l-':1	235
